equation,constant,mean,sd,ci_lo,ci_hi,sd_over_mean_pct
YS_compact,c1,-1.9440540005097264,2.001365387595278,-6.2467022401052255,-0.0003613379673267377,102.94803472900055
YS_compact,c2,-3.802151262618078,0.46678814876249425,-4.317329900901932,-2.734107032861892,12.276948404232456
YS_compact,c3,59.69672397271053,5.711411687817409,47.306206761447726,65.84351283005145,9.56737875671083
HV_elbow,c0,162.5033797258696,5.614407677660025,151.52651368043425,173.33398029098396,3.454948252233946
HV_elbow,c1,35.658264451693185,4.350100739932374,27.179574629606964,44.00428489563215,12.199418022224624
HV_elbow,c2,-1.0719162491702232,0.07871443749774333,-1.2187983839525869,-0.907022144880683,7.343338395949931
