equation,constant,mean,sd,ci_lo,ci_hi,sd_over_mean_pct
YS_compact,c1,-8.939280361527985,0.595610219207166,-10.18733884094215,-7.861713108488849,6.662843037908241
YS_compact,c2,-2.8877513725388084,0.7400217254630916,-4.4491774355861855,-1.759130735658882,25.626227122610313
YS_compact,c3,45.524968676255135,5.94038451939123,36.03144788412334,57.65002681964492,13.04862955894709
HV_elbow,c0,222.1542940869891,9.885049895251884,203.20155129720365,241.31662359433548,4.449632601466253
HV_elbow,c1,84.18313213984972,7.44119438714127,69.56864434337082,98.72124433850438,8.839293808621354
HV_elbow,c2,-0.9650661876063431,0.10275603592039498,-1.1734613765019606,-0.7630408705817746,10.647563580614209
